	multimodal_emotion	text_script
2008	4	"다 좋다. 	오래된 부부가 저렇게 열정적이면 그것대로 좋고, 	불륜이면 안정감에서 벗어나서 계속 자극적인 걸 탐닉할 수 있어서 좋고, 	그냥 연인 사이면, 저 나이 때도 저렇게 사랑할 수 있어서 좋겠다."
2009	1	넌 저 나이 때 어떨 것 같아?
2010	4	"난 모르겠는데? 	지쳐 있지 않을까? 많은 사람들이 그렇듯이? 	이것 저것 치이다가 보면은 사랑은 뒷전일 것 같은데."
2011	7	" 	사랑이 꼭 저런 격정 사랑만 있나? 	손 잡고 슬렁슬렁 산책하다가 같이 잠드는 사랑도 있지."
2012	7	"그치. 다양한 사랑이 있지? 		무슨 생각 해?"
2013	5	 아무 생각 안 하고 있었는데?
2014	4	"꼭 아무 생각도 안 하고 있었다고 하더라? 	표정은 세상 심각하면서."
2015	1	내 표정이 그렇게 심각하게 보였어?
2016	4	응 엄청. 생각이 엄청 엄청 많아 보였어.
2017	7	진짜 아무 생각 안 하고 있었는데?
2018	4	맨날 무슨 생각하고 있냐고 물어보면 대답 안 해주더라?
2019	7	내가 그랬나?
2020	1	쌀쌀하다. 이제 그만 들어갈까?
2021	1	그래 들어가자. 저녁 뭐 먹을까?
2022	7	"저녁… 음… 어제 먹다 남은 찌개 있어. 	그거 데워서 먹어도 되고, 아니면 	치킨 시켜 먹을까? 오랜만에 먹고싶다."
2023	1	 치킨? 그래. 치킨 먹자.
2024	4	" 	진짜 치킨 괜찮아? 별로 안 먹고 싶어하는 것 같은데."
2025	7	 아니야. 치킨 좋아. 니가 좋은 건 좋아.
2026	7	그래. 그럼 치킨 먹자. 내가 살게!
2027	7	그래. 그럼 나 얻어 먹을게.
2028	1	"들어가기 전에 미리 시켜놓고 가자. 	집에 도착하면 딱 받을 수 있게."
2029	1	좋아. 아 집에 휴지 떨어졌는데.
2030	1	치약도.
2031	1	가는길에 슈퍼에서 사가자.
2032	1	"좋아. 아 그럼 슈퍼 가는길에 장 조금만 볼까? 	마늘이랑 스파게티 면도 떨어졌는데."
2033	7	그래. 어디 마트로 갈까? 그 사거리에 있는 할인마트로 갈까?
2034	1	응 거기 좋아. 거기가 다른데보다 항상 500원씩 싸더라?
2035	4	"	맥주 한 잔 하실래요?"
2036	5	"	좋아요. 근데 술 별로 안 좋아하시는 줄 알았는데?"
2037	4	그냥. 요즘 좀 맛있네요.
2038	5	"그래요? 다행이네요. 입맛이 좀 도시나봐요. 	요즘 보니까 예전보다 식사도 잘 챙겨 드시는 것 같던데."
2039	7	그러게요. 입맛이 좀 도네요.
2040	7	 오늘은 뭐 하셨어요?
2041	4	"오늘 저는 그냥. 아침에 일어나서, 일 갔다가. 	퇴근하고. 지금 여기에 있네요."
2042	5	뭐 재밌는 일 없었어요?
2043	4	"재밌는 일이 있으면 참 좋았을텐데. 	생각보다 재밌는 일이 없었어요. 	그냥 똑같았어요."
2044	4	에이 아쉽다. 그래서 심심했어요?
2045	4	"뭐 심심할 게, 뭐 있나요. 그냥 일 하는건데. 	재인씨는 오늘 뭐 했어요?"
2046	7	"저는 오늘 요 앞 공원, 한참 걸어 다녔어요. 	오랜만에 햇살도 좀 쬐고."
2047	4	오늘 학교는 안 갔어요?
2048	7	"학교 땡땡이 쳤어요. 날씨가 너무 좋아서 학교를 못 가겠더라구요. 	하늘도 높고 파랗고. 햇살도 좋고. 온도도 너무 춥지도 너무 덥지도 않고."
2049	4	좋았겠어요. 원래 공원에서 시간 보내는 거 좋아해요?
2050	7	"엄청 좋아해요. 걷는 것도 엄청 좋아하고. 	햇살 쬐는 것도 엄청 좋아하구요."
2051	4	나도 그런데.
2052	5	진짜요?
2053	7	네. 점심시간에 회사 근처에 있는 곳 돌아다니고 그래요.
2054	5	집 앞에 공원 가보셨어요?
2055	4	"맨날 가봐야지 가봐야지 하다가 아직 못 가봤어요. 	요 앞에 어디에 있어요? 	다들 집 앞에 있다고 그러는데, 저만 길을 못 찾는 것 같아요."
2056	4	"사실 완전 집 앞은 아니고. 걸어서 한 7분에서 10분? 	정도 걸려요. 그리고 진짜 뜬금없는 곳에 있어서, 	가보시면 ‘응? 여기에 공원이 있어?’ 하실걸요?"
2057	7	"주말에 날씨 좋을 때 한 번 가봐야겠어요. 	 이제 완전히 가을 날씨네요."
2058	4	"그러게요. 이제 완전히 가을이네요. 	주말에 같이 가실래요?"
2059	7	좋죠.
2060	7	"오늘 날씨 엄청 좋네요. 해도 너무 좋고. 	광합성~~"
2061	7	"	그러게요. 날씨도 좋고. 예쁘네요."
2062	7	 그러게요. 다 엄청 예쁘네요.
2063	4	아. 너무 좋아서 짜증나요.
2064	5	왜요?
2065	4	"내일 출근해야 되잖아요. 	맨날맨날 일요일이었으면 좋겠는데."
2066	4	"저도 내일 학교 가야 돼요. 너무 싫다. 	근데 맨날맨날이 이렇게 평화로우면 지루하지 않을까요? 	바쁜 날이 있으니까 오늘 같은 날이 더 좋은 것 같아요."
2067	4	"듣고보니 그러네요. 	맨날맨날 이러면 좀 지루하겠어요."
2068	5	"아 맞다. 그거 아세요? 	그 뭐였지? "
2069	5	왜 뭔데요?
2070	7	"아 그 뭐였지? 생각이 날 것 같은데. 	아! 캐나다는 지루한 천국이고, 	한국은 재밌는 지옥이라고 부르는 거. 	그거 아세요?"
2071	7	 말 되네요.
2072	5	지루한 천국이랑 재밌는 지옥이랑 둘 중에 하나만 선택해야 된다고 하면 어떤 거 선택하실래요?
2073	7	음…저는 지루한 천국이요.
2074	5	진짜요? 왜요?
2075	4	"재밌는 지옥은 이제 할만큼 해본 것 같아요. 	20대 때?"
2076	5	오…지루한 천국.
2077	5	재인씨는요?
2078	6	"저는...  음…	저는 모르겠어요. 상황에 따라 다를 것 같은데."
2079	5	그럼 지금은요?
2080	5	지금? 지금 이 순간?
2081	5	지금 이 순간.
2082	7	"지금 이 순간이라고 하면 지루한 천국이요. 	그냥 여기에 이렇게 앉아있는 게 좋아서? 	지금 시간이 멈춰도 좋을 것 같아요. 	해는 따뜻한데 덥지는 않고. 최고네요."
2083	7	"	우리 만나볼래요?"
2084	7	"	그래요."
2085	7	" 	그래요."
2086	7	 그래요.
2087	6	"	속이 좀 안 좋은 것 같아."
2088	5	"속이? 너무 많이 먹었어? 	좀 무리하는 것 같더라니."
2089	4	"오랜만에 튀긴 거 먹어서 그런가봐. 	으… 속 진짜 안 좋다."
2090	4	소화제 먹을래? 갖다 줄까?
2091	4	아니야. 괜찮아. 좀 있으면 괜찮아지겠지 뭐.
2092	4	치킨 말고 다른 거 먹을 걸 그랬나?
2093	7	아니야. 나도 맛있게 먹었어.
2094	4	"맛있게 먹었어도 속에 안 받으니까. 	미안해. 맨날 나 먹고 싶은 것 만 먹어서."
2095	6	나도 먹고 싶었다니까?
2096	4	별로 안 먹고 싶었잖아. 나 때문에 먹어준 거 다 알아.
2097	6	내가 좋아서 하는 거잖아.
2098	4	"좋아서 그러는 건 아는데, 	왜 몸에 안 좋은 일을 해."
2099	4	맛있게 먹었으면 됐지.
2100	4	"준영아. 하고 싶은대로 해. 	내 눈치 보지 말고. 	우리 이제 그럴 때 됐잖아. 	서로 원하는, 다른 거 먹어도 되잖아. 	꼭 매 끼 같은 거 먹을 필요 없어."
2101	7	그래도 너랑 같이, 같은 거 먹으니까 즐거운데?
2102	0	"오늘 낮에도 그래. 	면 먼저 좀 삶고, 달걀 먼저 삶으면 어때. 	중요한 일도 아닌데. 왜 내 눈치를 그렇게 봐."
2103	4	니가 싫어하는 거 하기 싫으니까.
2104	4	"그래도. 내가 그런 상황에서 짜증내면 	같이 화도 내고 그래. 	니가 잘못한 거 없잖아."
2105	4	"내가 잘못한 거 없어도….. 	미안해. 다음에는 달걀 먼저 삶고, 면 삶을게."
2106	0	아 그러지 좀 말라니까?
2107	0	"	그러면 어떡하라고! 	너한테 맞춰주는 것도 싫다 그러고. 	난 너한테 화 내기 싫은데, 왜 자꾸 화를 내라고 해?"
2108	2	아니. 내 말은 그런 게 아니라.
2109	0	"화 내기 싫다고. 	나는 내가 좋아하는 사람한테 화 내기 싫단 말이야. 	이제 만족해? 내가 소리 지르니까 이제 만족 하냐고?"
2110	4	아니. 그런 맥락에서 화를 내라고 하는 게 아니잖아.
2111	0	"그럼 뭔데? 난 니가 하는 말을 이해할 수가 없어. 	그럼 어떤 맥락에서 화를 내야 되는건데?"
2112	4	"그냥 표현을 좀 하라는거지. 속상하면 속 상하다. 	내가 부당한걸로 짜증 내면, 니가 잘못하고 있는거다. 	그렇게 속에 있는 걸 좀 말 하면 좋잖아."
2113	0	"니가 잘못했어. 니가 잘못한거야. 	면 먼저 삶고, 달걀 나중에 삶는 게 뭐가 그렇게 중요한 일이라고 나한테 그렇게 짜증을 내? 나도 사람이야. 나도 화나. 됐어?"
2114	4	…..됐어
2115	0	"뭐 하자는거야. 니가 바라는 게 뭔데. 	니가 원하는대로 화 냈잖아. 	근데 그런 표정 하고 있으면 나더러 어떡하라고."
2116	4	…..아니야. 잘 했어...
2117	6	 나 너랑 싸우기 싫어.
2118	4	….나도 싫어.
2119	4	" 우리 잘 지내자. 우리 잘 지내보기로 했잖아. 	니가 노력 해본다고 했잖아. 그 얘기 한지, 아직 두 달도 안 됐잖아."
2120	4	…미안해.
2121	4	나도 더 노력할게.
2122	4	"니가 잘못한 거 하나도 없잖아. 	다 난데… 다 내 마음인데, 니가 뭘 더 노력을 해. 	니가 어떻게 더 노력을 해."
2123	4	잘 다녀와. 오늘 몇 시에 와?
2124	5	오늘 아마 8시쯤에 올 것 같은데.
2125	5	8시? 그럼 밥 먹고 들어와?
2126	7	아니, 밥은 안 먹고, 미팅이 있어서.
2127	5	시간이 밥 때인데 밥 먹지 않을까?
2128	4	"아마 커피 마실 것 같은데, 	밥 먹는 그런 분위기 아니라. 	집에 와서 밥 먹을게."
2129	4	"그래? 근데 나 오늘 밖에서 밥 먹을 것 같은데. 	오늘 현식이 오빠랑랑 저녁 먹기로 했어. 	알바 갔다가 합정 쪽에서 현식이 오빠 만나서 밥 먹고, 	간단하게 술 한잔 하고 들어올 것 같아."
2130	5	현식이 오빠? 요즘 그 사람 자주 만나네?
2131	4	"응. 아무래도 과제를 같이 하다 보니까,	좀 친해졌어."
2132	4	오늘은 둘이서만 만나는거야?
2133	1	응. 오늘은 둘이서.
2134	4	"그래. 맛있게 먹고 들어와. 나는 집에 있는걸로 밥 먹을게. 	몇 시쯤에 들어올 것 같아?"
2135	5	아직 잘 모르겠는데?
2136	4	그래. 이따가 알게 되면 알려줘. 
2137	4	휴….
2138	4	 아.. 피곤하다
2139	5	"오늘 어땠어? 	재밌는 일 있었어?"
2140	4	"재밌을 게 뭐가 있어. 그냥 수업 듣고, 	과제하고, 알바하고. 맨날 똑같지 뭐."
2141	5	저녁은 먹었어?
2142	4	응 먹었어.
2143	4	"….아...저녁 먹었어? 오늘 별 얘기 없길래 	같이 먹자는 줄 알았는데."
2144	5	"아 맞다! 내가 연락 안 했어? 	아 진짜 미안해. 나 조별과제 하는 친구들이랑 	같이 밥 먹었어. 미리 말을 했었어야 됐는데 	미안해."
2145	7	아니야 괜찮아. 나 간단하게 때우지 뭐.
2146	4	"냉장고에 뭐 먹을 거 없을텐데. 	나가서 뭐 먹을까? 	아니면 뭐 시켜 먹을까?"
2147	7	"아니야. 가지랑 버섯이랑 닭가슴살 있어. 	그거 그냥 볶아서 먹으면 돼."
2148	4	"어제도 그렇게 먹지 않았어? 	물리지 않아?"
2149	7	"나는 항상 그렇게 먹었었는데 뭘. 	괜찮아. 신경 쓰지마."
2150	4	"진짜 미안해. 말을 했었어야 됐는데,	나 진짜 요즘 정신을 어디다가 놓고 다니는지 모르겠어. 	너무 바빠서 어제 내가 뭘 했는지도 기억이 안 난다니까?"
2151	7	" 	재인아 우리 산책갈래?"
2152	5	"	산책? 이 시간에? 너무 늦지 않아?"
2153	7	너 밤에 걷는 거 좋아하잖아.
2154	4	"그렇긴 한데, 오늘은 너무 피곤하다. 	내일 일찍 일어나야 돼."
2155	5	내일? 내일 왜.
2156	4	내일 은행 열 때 가서 은행 업무 보려고.
2157	7	"그래? 그럼 우리 같이 영화볼까? 	너 보고 싶어하던거 그거 있잖아. 나 다운 받아 놨는데	그거 볼래?"
2158	6	"아니. 나 지금 읽는 거 마저 읽을래. 	책 안 읽은지 오래 됐어."
2159	4	 그럼 소리 내서 좀 읽어주면 안돼? 나도 듣고 싶은데.
2160	6	"조금만 이따가 소리 내서 읽어줄게. 	지금 집중해서 보고 있어서. 	너는 뭐 할 거 없어?"
2161	5	나? 나는 집안일이나 좀 해야겠다.
2162	7	"그래 그럼! 다음에 설거지랑 청소랑 내가 할게. 	오늘 좀 부탁해."
2163	7	다음에도 내가 할거야! 넌 신경 쓰지마.
2164	7	"	그래주면 고오맙지! 나 남자 좀 잘 만난 것 같아. 완전 땡잡았네?"
2165	7	너 완전 땡잡았지. 나 같은 사람 어디 또 없다?
2166	7	완전 알지. 고마워.
2167	4	"	나 왔어."
2168	7	" 왔어? 잘 왔어. 	오늘 많이 피곤했지."
2169	1	 응. 좀 피곤하다.
2170	7	씻고 좀 쉴래?
2171	0	….아니, 얘기 먼저.
2172	5	"….그래.. 얘기 먼저. 	나 막 마음의 준비 해야 되는건가? 	후….떨린다."
2173	4	"	나도 잘 모르겠어."
2174	1	….뭐를 잘 모르겠는데?
2175	0	"	그냥 전부 다. 아무것도 모르겠어.	내가 뭘 원하는지. 내 마음이 뭔지 모르겠어."
2176	5	" 	니가 그걸 모르면 어떡해. 니 마음인데 니가 알아야지."
2177	4	"너무 혼란스러워. 	준영아... 나 어떻게 해야 돼? 좀 알려줘. 나 어떻게 해야 돼?"
2178	7	"그건….. 니 선택이지. 	너 하고싶은 거 해. 	나는 니가…. 하고싶은 거 하는 게 제일 중요해."
2179	4	" 	….그게 설령 너한테 상처를 주는 일이라고 해도?"
2180	4	"	그게 설령 나한테 상처를 주는 일이라고 해도. 	그게 너한테 필요한 일이라면 괜찮아."
2181	1	"나한테 생각할 시간을 조금만 줘. 	지금은 정리가 안 돼서 다 뒤죽박죽이야."
2182	7	알았어.
2183	4	" 	미안해 준영아."
2184	7	"너는 뭐가 맨날 그렇게 미안해.  	 미안하면 나한테 미안할 행동을 하지 말던가."
2185	4	미안할 행동 해서 미안해.
2186	7	" 니 마음이 제일 중요한데, 	그래도 내 마음은 조금만 생각해줘. 	나한테 너무 나쁘게 하지 말아줘."
2187	4	" 	알았어. 노력해볼게."
2188	7	고마워. 노력해본다는 말만으로도 힘이 된다.
2189	7	정말?
2190	5	응. 니가 나를 그만큼 생각해준다는 거잖아.
2191	7	"당연하지. 어떻게 노력을 안 할 수가 있겠어. 	넌데."
2192	1	그래서 뭐랑 해서 밥 먹었어?
2193	1	"그냥 집에 있는거로 밥 먹었지. 	가지랑, 버섯이랑 닭가슴살이랑 있어서 	볶아서 먹었어."
2194	5	바질 넣고?
2195	1	응 바질 넣고.
2196	6	맨날 그렇게 먹으면 질리지 않아?
2197	1	나는 맛있는데. 괜찮아. 왜 너는 이제 그거 싫어?
2198	6	"가지, 버섯, 닭가슴살 조합은 이제 좀 질리는 것 같아. 	맨날 너무 오래 먹었어."
2199	5	그러면, 다른 야채를 넣거나 돼지고기나 소고기로 해서 먹는 건?
2200	1	꼭 그렇게 다 비슷비슷하게 볶아야 돼?
2201	7	"아니, 꼭 그런 건 아닌데. 그냥 그게 제일 맛 있고 간편하니까. 싫으면 다른 거 먹자. 내일 뭐 맛있는 거 먹으러 갈까? 	외식? 오랜만에 내가 맛있는 거 사줄게."
2202	1	"아니야. 무슨 내일 밥 먹을걸 벌써 생각해. 	내일 생각하면 되지. 내일 상황 봐서, 	나가서 먹을지 집에서 먹을지 결정하자."
2203	7	그래. 그럼 그러자. 내일은 저녁 약속 없어?
2204	1	아…잘 모르겠는데, 확인 한 번 해볼게.
2205	4	"오늘이 무슨 요일이었지? 	월.화.수...."
2206	6	오늘 화요일.
2207	2	"오늘 화요일이야? 나 오늘이 왜 목요일인 줄 알았지? 	학교랑 알바 갔다 왔더니 오늘이 목요일 같네."
2208	4	요즘 왜 이렇게 정신이 없어.
2209	7	"그러니까. 왜 이렇게 바쁜지 모르겠어. 	근데 오랜만에 바쁘고 정신없이 사니까 좋아. 	재밌어."
2210	7	재밌어?
2211	7	"응 재밌어. 오늘이 화요일이면… 가만보자..	 	내일 술 약속 있다. 내일 나 왜 그 영국친구 만나기로 한 날!"
2212	5	영국친구? 영국친구가 누구야?
2213	7	"왜 저번 학기에 한국으로 교환학생 온 애 있잖아. 	걔 또 한국 올 일 있다고 그래서 만나기로 했어."
2214	6	아~ 그 술 많이 마시는 친구?
2215	1	응. 그 친구!
2216	4	그럼 내일도 늦게 들어와? 저녁은 같이 못 먹겠네?
2217	4	아 맞다… 미안해.
2218	7	오늘 현식이랑 저녁은 어땠어?
2219	3	뭐 그냥 그랬어. 밥 먹고 소주 한 잔 하고.
2220	7	무슨 얘기 했는데?
2221	2	그냥 학교 얘기 하고 그랬지.
2222	7	나랑 노는 것보다 재밌었냐?
2223	7	"	아니. 너랑 노는 게 더 재밌어."
2224	7	나도 아직까지는 너랑 노는 게 제일 재밌어.
2225	7	" 아직까지는? 	조만간은 아닐 수도 있다는 것처럼 들린다?"
2226	7	그건 모르는거지. 너 조심해.
2227	7	 와 지금 나 협박하는거야?
2228	6	"어. 협박하는거야. 니가 나 간수 잘 안하면 	내가 어떻게 할지 몰라."
2229	0	"내가 너를 어떻게 간수를 하냐? 	뭐 니가 물건도 아니고, 애도 아니고. 우리 다 큰 어른들인데. 	간수하고 말고 할게 뭐가 있어. 	각자 다 잘 사는거지."
2230	2	" 	나 간수 좀 해줘. 제발."
2231	1	그래서 요즘에는 남자친구랑 어때?
2232	4	" 	오래 만났잖아요."
2233	0	"오래 만나서 뭐? 잘 지내는 거랑 오래 만나는 거랑 	무슨 상관이야?"
2234	4	오래 만나서 좋은 점도 있고, 안 좋은 점도 있고 그래요.
2235	6	좋은 점은 뭐고, 안 좋은 점은 뭔데?
2236	2	좋은 점은, 이제 상대방을 아주 잘 안다는 것?
2237	6	안 좋은 점은?
2238	2	이제 상대방을 아주 잘 안다는 것.
