	Unnamed: 0	multimodal_emotion	text_script
20143	27471	7	응. 내가 해결할 수 있어. 걱정하지마.
20144	13704	4	그렇겠지.. 중학생만 되도 틱틱대고 그럴거야.
20145	70951	3	"알았어~ 할머니도 알고 있어요~?	 매일같이 눈칫밥 줘서, 할머니도 알고 있어요~"
20146	49288	5	어, 저희는 제육볶음을 했던 적이 없는데.
20147	34973	4	엄마는 모르지. 엄마는 게임을 안하는데.
20148	14218	0	40초면 40초지, 39초는 뭐야.
20149	43575	1	한 번 봐봐.
20150	56290	6	꼭 끌어안고 부벼대고 그래야 하냐.
20151	37945	0	뭐요? 이거 진짜 사람을 뭘로 보고… 야! 너 진짜 장사 그만하고 싶어!?
20152	64836	4	이제 진짜로 안할게요. 약속하겠습니다. 한번 만 믿어주세요.
20153	74032	7	야! 나가자. 너 장학금 받은 기념으로 삼촌이 소고기 사줄게.
20154	2674	3	안찍었다고요! 놓으세요!
20155	52409	3	 3년째? 야. 삼촌은 6년 사귄 여자도 있었어. 쪼끄만 게 결혼은 무슨.
20156	38611	5	그 전형 아니면 우리 애가 너무 힘들어요.
20157	27946	3	강매 당한거네?
20158	7907	6	 알았다고.
20159	74644	3	아휴 할머니. 제가 나이가 몇인데 벌써 결혼이에요.
20160	59764	4	그렇게 말해주니까 고맙다 정말.
20161	39802	3	나 전에 남대문 시장 골목에서 해결사 찌라시 본거 있는데. 거기 한번 가볼까봐.
20162	65760	0	아빠! 아빠, 언니한테 가방 사줬어?
20163	45466	0	보니까 한두 번 해본 솜씨가 아닌 것 같던데 몇 번째야?
20164	64705	5	아, 버스타고 다니시고…. 버스는 불편함 없으시죠?
20165	37651	4	당연하죠. 잘 오셨어요.. 제가 그러라고 있는 사람인걸요..
20166	14307	1	안돼! 오늘 빠진 것 까지 해서 내일 백 육십 장 그려와! 너 계약서대로 안하면, 니가 나한테 매일 만 원씩 줘야 해!
20167	73646	2	좋은 점은, 이제 상대방을 아주 잘 안다는 것?
20168	55861	5	예. 그 날 새벽 네 시에 깨셨대요.
20169	14787	5	뭐? 아, 배불러 죽겠는데 갑자기 무슨 외식이야.
20170	50784	0	저 그럼 자리 비켜 주시겠어요?
20171	9994	5	그래서 장례식 갔다 오는구나?
20172	74491	2	나는 낳고 싶어.
20173	73019	7	나 원래 멋있어. 몰랐냐?
20174	72054	7	 네...
20175	39084	4	선생님이 뭘 모르셔서 그렇지~ 2012년식이면 진짜 현역이에요 현역!
20176	62640	4	그래. 기억 하는게 중요한 거지 뭘.
20177	69774	4	그럼 너무 슬플 것 같은데...        아저씨는 슬퍼서 어떻게 했어요?
20178	52922	5	 이렇게 사적인 질문 훅 들어오기 있어?   왜. 전세면 우리집 사려고?
20179	55127	6	열 여덟인데 어쩌시려구요.
20180	38596	4	교실에 디지털 설비 갖추는 부분까지는 부족하네요.
20181	37948	0	그래 내려봐. 이 자식아!
20182	9616	5	니가? 나 그런 말 못 들었는데… 웬 성경캠프야 니가?
20183	44887	3	사장님 사촌동생 김이사. 라인을 잘 탄거지.
20184	48944	7	식사도 잘 하시고요?
20185	38026	0	그걸 몰라서 묻겠냐? 장난치지 말고! 너, 브이로그 내가 다 봤다.
20186	28863	1	없는데.. 어른들은 여름에 공포영화를 본다며?
20187	64284	4	그래도 호박에 줄이라도 열심히 그어 보아야죠.
20188	57979	0	엄마가? 우와…. 진짜 배신감 든다.
20189	31868	3	죽일테면 죽여봐! 내가 싫다고 할 때는 웃으면서 괴롭히더니. 꼴좋다!
20190	55826	6	복권을 거실에 놓고 다니냐.
20191	26363	1	거짓말하는 거요.
20192	59506	2	이제부터라도 고급으로 해 드릴거에요.
20193	49838	0	 왜.
20194	31994	3	쪼그만게 무슨 농구야. 그런건 날라리나 하는거야.
20195	54257	6	그래? 민정이가 관리 잘 해주나 보네. 근데 그거 톱밥 같은거, 자주 안 갈아주면 엄청 냄새 나.
20196	51745	5	 아니요! 안돼요. 포포는 낯선 사람 보면 짖어요.
20197	57201	5	없어요?
20198	14590	1	그래서 괜찮아.
20199	8076	7	작년 봄이면 내가 주재원 나가 있을 시기였구나.  그래... 윤아 학교 다닐 때 참 예뻤지.
20200	38700	5	어머.. 나는 그런 줄 아예 몰랐지.
20201	78827	2	오빠네 어머님 아버님은 잘 지내시고?
20202	28846	2	그랬는데?
20203	15941	1	참 주방에 고양이 사료 있더라.
20204	9209	6	앞으로 잉어찜 질리게 먹게 될거다.
20205	9253	6	 짜증나.
20206	40619	0	니가 처음에 사과 한 마디만 했어도 이런 일은 없었잖아?
20207	53398	2	그래도 어떻게 안 될까? 너는 내 꺼 봤지? 혹시 뭐 기억이 남는 평가나 그런거 없었어?
20208	52793	2	 아휴. 고민이네. 어떡하나. 요즘에 영어는 다 하고 학교 가야 된다고 그래서. 우리 율희만 뒤처지는 거 아닌가 무섭네요.
20209	52174	5	무슨 말이야 그게. 이삼 년이나?
20210	63438	5	왜요? 왜 안 사랑한대요?
20211	18775	4	왜~ 사람이 사람 좋아한다는데~
20212	64755	0	기분탓이에요, 기분탓. 왜 아들말을 안믿고 그 사기꾼 놈 말을 믿어요?
20213	21926	3	냉동 만두는 차가운데 있다가 찜통에 들어가잖아? 한국인도 똑같다는 거지.  에어컨 바람 쐬다가 찜통 더위에 속수무책으로 노출되니까…
20214	25292	2	우리 집이 유난히 몸에 열이 많잖아. 음식도 어릴 때부터 얼마나 가려 먹었다고. 뭐 잘 못 먹기라도 하면 얼굴에 빨간게 올라올 정도였어. 우리 아버지가 그러셨대.
20215	24270	1	오… 그렇구나. 얼른 한파가 왔음 좋겠어.
20216	6930	4	한자... 배우긴 했는데 잘 몰라. 아직은 아주 조금밖에 안 배우기도 했고 까먹어서.
20217	72035	2	나도 같이 갔었어. 그 사람들 우주선에.
20218	33097	1	너 알바하는데 가면 되지! 니가 알바하는데 찾아오지 말라고 해서, 한번도 못 가봤는데.
20219	5532	0	몇 분 더 자는 게 뭐가 중요해요~
20220	3374	4	한 과목 더 쳤으면 엉덩이랑 의자랑 들러붙을 뻔. 진짜 체력 싸움이네 이거.
20221	11821	1	그러게 너무 고통스럽다...
20222	74313	7	아닙니다. 이왕 전공 살려서 그 쪽에서 일하게 된다면 좋을 것 같습니다.
20223	77387	6	"아무리 혼나는 게 무서워도 그렇지, 	다른 애들 다 실내화 신고 다니는데, 	너만 맨발로 다니면 어떡해?"
20224	79145	6	"그래! 돈 번다고 티 좀 내봤다! 	 왜! 그러면 안되냐?"
20225	72722	2	그래 오빠. 너네 오빠가 이성빈 선배야?
20226	44903	5	 그 쪽도?
20227	16637	4	네. 선생님도 그렇고. 대학을 서울로 오게 되면서 같이 상경한 절친한 친구가 있었는데요. 그 친구가 젊은 나이에 사고를 당해서…
20228	34931	1	그럼 좋은거야?
20229	56161	6	그랬었어. 지우도 한 2살 때까지는 지 엄마랑 똑같이 생겼었잖아.
20230	59427	2	네? 엄마가요? 대체 누구랑요?
20231	29886	7	어느새 이렇게 다 컸냐, 우리 딸.
20232	78138	6	"가자 가.	 가서 얼른 잡아버려야지, 시끄러워 살 수가 없다.	 "
20233	65461	0	왜 그랬어. 지은이 때리면 안 된다고 했어 안 했어?
20234	5109	5	천만원? 나 대출 이자 갚아야 해서 천만원까지는 힘들 것 같은데.
20235	75515	6	이상하네요… 분명히 봤는데.
20236	58069	5	아 진짜? 언제?
20237	68316	3	"어? 졸업할 때까지 있으려구? 아직 이년이나 더 남은 거 아니야?	 얘야, 염치가 있어야지. 이만큼 키워줬으면 됐지. 언제까지 아빠 돈 빼먹고 살거니."
20238	25249	1	아니 경비아저씨가 경비실에 갈 때마다 안 계시네?
20239	53412	6	아니죠. 그러면 리딩 위주로 커리큘럼을 다시 짤까요?
20240	9436	6	오빠랑 난, 디저트 취향이 너무 안 맞아.
20241	44773	1	여기 와이파이가 좀 이상해서 그래요.
20242	71905	4	내가 미안해.
20243	3708	4	너무 걱정하지는 말자. 알아서들 들어오시겠지.
20244	62219	6	아 왜. 나 못 믿어?
20245	53341	6	그런가? 그래서 카페가 많아졌구만. 하여튼 서울 진짜 빨리 변해. 따라가지를 못 하겠어.
20246	45610	5	집에서 보면 되잖아. 나 금방 끝나는데?  근데, 엄마 오늘 엄청 예쁘게 입었네? 화장도 했어?
20247	45324	4	내가 배가 나올 줄은 진짜 상상도 못했다.
20248	38849	2	죄송합니다.. 제 선에서 처리하겠습니다.
20249	59643	4	그것도 다 그 사람 복이지 어쩌겠냐.
20250	58625	2	 그…그럼 어떻게 해야 하나요?
20251	74146	3	뭘 알아보고 있는데?
20252	44926	0	연수는 내 가족 아니야?
20253	35086	0	퇴근해서 내가 노냐? 맨날 대본 쓰고, 수정하고, 재확인하고. 얼마나 바쁜 줄 알아?
20254	5846	4	응.. 그래서 애들 오분 십분 지나니까 막 울고 그랬어
20255	71801	2	 그래서?
20256	41347	2	아… 이상하다. 진짜 그럴 리가 없는데.
20257	10286	7	그래. 그럼 켜고 끄는거랑 동영상 보는 법 가르쳐줘.
20258	11445	1	나는 옛날에 수업 듣는거 진짜 좋아했는데..
20259	13061	1	난 확실히 안 들어왔어. 확인 다 해봤어.
20260	58729	5	뭐야, 이렇게 한창 땐데, 아직 남자친구가 없어? 일을 너무 많이 하는 거 아니야?
20261	54073	6	우리집 돈 없어?
20262	45579	4	 너한테 말 못하는 엄마 아빠 나름의 사정도 있어.  어쨌든 이사 가기로 결정됐고,  그렇게 알고 너는 신경쓰지 말고 공부에 집중해.  엄마가 학교랑 학원이랑 알아볼게.
20263	6838	5	응? 왜 갑자기 돈을 번다고 그래. 돈 필요한 일이 있어?
20264	59503	5	돈이 있냐?
20265	25241	1	요점? 뭐가 요점인데 그럼?
20266	5214	0	그래. 탤런트 한 사람이 자기 살던 아파트에서 그런 경우가 있었다잖아.
20267	10641	7	숙제.
20268	68672	2	선생님… 저 방 옮기면 안될까요?
20269	59890	4	귀엽네. 요즘 TV에 나오는... 그 뭐야, 케빈?  걔네보다 훨씬 귀엽네, 유정이 아들이.
20270	63829	5	그랬구나. 아무리 게임에 져도, 친구 머리를 때리면 안 되지.
20271	76327	2	너 입양했잖아.
20272	18976	3	이거 보세요... 이게 제가 학교가 싫은 이유 중 하나에요.
20273	14279	1	흠…그럼 어떡하지?
20274	22762	3	너 살 뺀다더니 순 거짓말이구나.
20275	11750	1	왜 다행이야?
20276	21223	1	응... 5반 애들이랑 축구 하기로 약속했거든.
20277	78370	6	시간이 지나면 괜찮아져요?
20278	11874	5	너 저번에도 샀잖아.
20279	14812	5	오빠. 오빠네 학교도 수강신청 빡세?
20280	77876	6	"잘했어. 앞으로도 누가 이상한 소리 하면 	가서 그냥 냅다 패버려. 뒷 걱정은 하지 말고. 	할머니가 처리할게."
20281	73077	7	응. 완전 귀엽지 않아?
20282	52813	5	네?
20283	77327	6	그거 저 아닌데요?
20284	46966	3	잘려야 되는거 아니야? 미성년자한테 미쳤나.
20285	33350	1	약이야 약.
20286	55650	6	청장님 지시사항이다. 유흥업소 일제단속 할거야. 언론들도 많이 붙을 것 같으니까 정신 바짝 차리고.
20287	64076	4	"이럴 때는 어떻게 해야돼요? 	사범님은 계속 태권도가 하고 싶었어요?"
20288	10614	7	알았어. 사줄게.
20289	16444	0	그 아줌마 웃기다. 왜 숙자 아줌마인 척해?
20290	18579	4	그럼 누나한테 많이 물어봐.
20291	58775	4	나는 가정을 꾸리고 싶기는 하단 말이야. 애도 갖고 싶고.        안정적으로 살고 싶어.
20292	63806	5	그래.. 좋겠다.
20293	56781	6	그래. 누구 하나 큰 병 안 걸리고. 그거면 됐지.
20294	25887	3	어지러워?
20295	19498	7	아니야~ 왜 지영씨한테 내가 부담을 주겠어.근데… 내 생일 알지?
20296	15166	4	네, 죄송해요.. 선생님.
20297	72344	7	난 어느 방향으로든  좋아!
20298	59927	4	왜 이렇게 우울해?
20299	44253	1	케잌이랑 빵 엄청 좋아해요. 빙수도 좋아하고. 단 음료도 좋고. 마카롱도 좋고. 
20300	57082	3	왜 그래. 너는 안 해본 것처럼.
20301	40884	2	그럼 계좌 이체 할래? 계좌 번호 알려줄까?
20302	53200	5	밥은 어떻게 먹었대?
20303	64228	5	"뭔 소리야 그건 또. 생기면 생긴 거고, 아니면 아닌 거지.	 그렇고 또 아닌 건, 무슨 뜻이야 대체?"
20304	37343	0	뭐…? 너 니네 엄마가 그렇게 키웠니?
20305	45621	0	 야!   아직 안 갔다왔어. 노총각이야.
20306	25538	2	예전에 어른들이 깜빡 깜빡 하면 왜 저럴까 싶은 생각도 있었는데.. 이젠 내가 그렇게 된 것 같아서 무서울 때도 있어..
20307	8982	3	 내가 벗을 순 없잖아?
20308	51180	0	아니, 야. 우리 정도면 이미 많이 올라온거지. 어? 그 아저씨들 사이에서 우리가 이렇게 꿋꿋하게 버텨서 동기가 너랑 나랑 요로케 딱, 둘이만 남았는데. 우리 고생 많이 했다 야. 건배 건배 
20309	75713	6	암튼, 우리 누나 감당할려면 형이 좀 힘들거에요.
20310	64531	4	어제 아빠가 생각을 좀 해봤는데.
20311	60776	5	어? 오빠 휴대폰 제 거랑 같은 거네요.
20312	35170	1	형… 버섯이 어떻게 새끼치는지 알아?
20313	18927	7	여름이라 시원한게 땡기나보다.
20314	39067	2	어… 뭐가요…?
20315	65505	4	나 핸드폰 바꿔주면 안돼?
20316	62212	6	어쭈, 이제 독립해서 나갔다고, 엄마 잔소리도 듣기 싫어?
20317	39229	4	그렇지.. 이 차에 이 엔진이면… 가끔씩 뻥뻥 달려줘야 하는데.. 흡기도.. 안 좋은거 같고..
20318	57105	3	어휴. 이제 재인이가 혼자도 아니고, 우리 도준이 빨래 하고,        요리도 하고 그러려면…. 그 정도는 할 수 있겠지요?
20319	54610	2	8시간이요.
20320	38412	0	네, 그랬더니 고객 전화를 끊으면 어떡하냐면서, 시말서를 쓰라고요. 나 참.. 누군 그러고 싶어서 그러나요?
20321	16521	1	나처럼 주는 데로 잘 먹는 사람도 없어.
20322	79046	2	" 아.. 그래요?	 그럼...저희도 들어갈까요?"
20323	64848	4	선생님은 맨날 농사 짓지 말라고 그래. 그러니까 여기 오기가 싫어요.
20324	75419	2	"아마.. 내일쯤...	 내일 오전 중으로 데스크에 올려두겠습니다...!"
20325	64496	5	응. 엄마가 거기서 주는 미역국 엄청 좋아했잖아.
20326	59848	4	그럼 괜찮은 수목장, 서울 근교에 있는 지 한 번 알아볼게.
20327	10133	0	중국이 뭐 해외야 코앞이지.
20328	44734	3	야. 동아리 단톡방에 한번 물어볼래?
20329	49297	5	그래라. 우현아!
20330	21826	1	...무슨 차이지?
20331	47806	5	라면 끓여먹게?
20332	44262	4	하나만.
20333	16204	1	손뼉도 마주쳐야 소리 난다고, 엄마도 비꼬는 거 장난 아니잖아. 내가 보기엔, 엄마가 더했지, 덜하진 않았을 거 같아.
20334	40268	1	사실 그 분이, 사장님 동생이래.
20335	26413	2	아… 그럼… 알았어요. 대신, 드론 꼭 사주셔야 해요.
20336	41571	4	그래도… 마주치면 둘 다 곤란하잖아. 여태까지 잘 피해다니다가 마주치면 너무 머쓱할 것 같아.
20337	45119	5	형이 빨리 한거고. 형처럼 빨리 결혼하는 사람이 어딨냐?
20338	21815	3	안돼. 경차는.
20339	53079	5	결혼 안 하는 거에 대해서?
20340	53012	6	그래도 될라나? 그건 좀 추하지 않을까? 뭔가 아침 막장드라마 같잖아.
20341	48753	2	저거 어떤거요? 담배 드릴까요?
20342	35522	4	벌써 그런 걸 정해야 돼?
20343	15653	1	네. 신고는 아무도 안 한 것 같길래 제가 경찰이랑 119에 신고한 거예요. 119에 먼저 하고 경찰에 나중에 하고…
20344	78829	2	사 년이나 지났는데 아직도?
20345	48991	7	 받어 받어. 공부 열심히 하고.
20346	38016	0	잠깐만 잠깐만. 나 지금 너가 무슨 소리 하는지 못 따라 가겠어.
20347	64542	5	엄마 몰래 주신다고요?
20348	30419	7	원호 선배님도 인기 많은데, 솔직히 형이 더 인기 많아요.
20349	40204	5	그렇죠? 이거 제 옷에서 나왔거든요. 그저께 먹은 갈비 냄새 아직도 난다구요. 아저씨. 세탁 안 하셨지요?
20350	73633	7	"	아니. 너랑 노는 게 더 재밌어."
20351	25676	1	당신 젊을 때부터 운동 하는 거 되게 좋아했잖아. 달리기도 좋아하고.
20352	36241	4	지혜 같이 똑똑한 학생들은 기회만 잘 따라준다면 참 큰 일을 할 재목인데, 양평엔 좀처럼 그런 기회가 없으니까.
20353	49051	7	그치. 그렇겠지. 아무튼 고마워요 젊은 양반이 아주 똑부러지네.
