multimodal_emotion	text_script
3	아유!!! 제발요! 제발, 그래주세요!!!
1	뭘 왜야. 그냥 궁금하니까 그러지.
1	당연하지. 인천에서 이 동네 학교 다니려면 두 시간 넘게 걸려.
1	그래? 입맛이 바뀌었네. 알았어. 아이스 아메리카노로 사다 줄게.
6	아직 뭐 생각해본 곳은 특별히 없는데... 다들 많이 가는 곳으로 그냥.
1	그렇지는 않지.
5	아휴. 퉁퉁 부었네. 연고 좀 발라.
7	토요일 저녁에 시간 돼. 언제 다시 대전 내려가는데?
1	요즘 수민이는 어때? 예진쌤이 수민이 많이 걱정했었잖아. 반에서는 여전히 그래?
2	그래서 다른 유명한 무당을 찾아가서 상담을 받기로 했어.
1	별별항공
6	네. 뭐. 근데 사진은 좀…
6	할아버지 제발요.
1	좋겠다. 나는 생각해보면 전 여친도 그 전 여친도 게임 싫어했던 것 같아.
4	무엇을 보고 읽느냐 가 진짜 중요한거 같아.
5	어떻게 안 만나…
1	아니야. 그렇게 안 매워.
7	알아. 나도 마음 단단히 먹었어.
7	세상에. 정말 이상한 사람 많아.
6	말 못 할게 뭐야? 왜 나한테 말 못 해?
4	사생활이고 뭐고… 그냥. 하.. 뭐… 나이들고 보니 더 이상 싸우기도 싫고 해서, 이혼 하기로 한거야.
1	유럽 봉건사회까지.
1	음… 글쎄?
1	참, 그랬었지. 설마 운동하다가 다쳐서 그렇게 됐다는 거야?
1	왜 안 필요해? 계산하려면 수학 할 줄 알아야지, 외국 손님 오면 영어 할 줄 알아야지. 다 쓸모가 있는거야!
1	왜?
7	말은 하여간… 씻고 자. 또 안 씻고 자지 말고.
2	무릎도 너무 아프고 눈도 시리고, 계단 한 층 올라가는 것도 벅차고, 나 운동부족인가봐!
1	근데 요즘은 커피가 너무 흔해졌어.
3	그런 애가, 아까 보니까 굴을 쪽 쪽 잘 빨아 먹더라?
0	하….
3	 세 달 뒤에 두고 보자.
0	너.. 스마트폰 너무 많이 해서 그런거 아니야?
6	근데 이번에 돼지갈비여서.
5	그래?
1	택수 아저씨네도 전자레인지 있지 않을까?
2	 사실... 민혁이가 문제가 좀 있어요.
0	당신이 나한테도 선생인 줄 알아? 어디서 선생질을 하려고 들어?
5	진짜? 얼마나 망했는데 그래.
6	몰라 나 이제 집에 안 들어갈거야 나 못 본 척 해
5	무슨 생각?
5	아저씨, 드라이 클리닝을 하면 물이나 세제 안 쓰나요?
0	뭐? 얘가 또 헛소리야. 내가 언제 그랬어.
5	예??   아니에요 할아버지. 저 이제 돈 벌어요. 저야말로 용돈 드려야 하는 건데.
2	아부지. 이번에 주말에 어디 안 가지요?
1	어… 딱히 이전 전과기록도 없는 걸로 봐서, 크게 위험한 사람은 아닌 거 같습니다.
6	그래. 일단은 그럼 너 있는 광주 쪽에 아버지랑 너랑 같이 살 수 있는 집 알아보자.
1	내가 군대에 있을 땐 말이야. 그런 건 상상도 못했는데… 요즘 세상 많이 좋아졌지.
0	니가 30대가 아니야. 너도 이제 관리해야돼!
6	"2만원 안에서 골라.	 대신 아까랑 똑같이 말해주기다?"
6	아니 쉴 곳 좀 만들어 줬으면 좋겠어.
0	근데 왜 엄마한테 얘기를 안 했어? 그렇게 중요한 거를? 너 여자친구 생기면 엄마한테 얘기 하라고 했지?
6	언니 그 때 소 팔았지?
4	중풍이 와 가지고… 쓰러졌거든요. 그래서 지금 요양 병원에 있거든요.
7	와~ 너랑 상담하다가 벌써 한 학기가 다 지났다.
4	비겁해요! 무서운 걸 무섭다고 하지도 못하고.. 제가 사범님처럼 컸으면 좋겠어요?!
5	헐..그렇게 어렸을 때부터 했어요?
4	그치만, 엄마가 알면, 요한이랑 헤어지라고 할거에요.        전 요한이랑 절대 안 헤어질거에요.
0	아 알았다니까!!
7	은수가 역시 똑부러져.  우리 현경이 때는 시댁 쪽에서 하도 우겨서, 스테이크 나오는 코스로 했잖아.
6	우리 잡지 본대?
6	안돼. 팔로워 떨어져. 야 니 선글라스 줘봐.
1	왜 한숨이야.
7	몰라. 친구가 소개해줬어. 걔도 UFO 좋아한다 해가지고.
7	응 알지. 뉴스에서 봤어.
3	그 게임회사에서 니들한테 상이라도 줘야겠다.
7	에너지 소진해서 배고프지? 나가자. 엄마가 맛있는 거 사줄게.
5	왜요…?
1	아, 정말 그렇겠네요. 태블릿으로 문서 읽는 거에 좀 더 익숙해져야겠어요.
0	그래, 그러니까 내가 너한테 이렇게 앉혀 놓고 얘기하는 거지. 돈이 꽤 크니까.
2	할머니 내가 무서운 얘기 해줄까?
1	코코아 맛인데, 거기에 커피 들어간 거야.
4	갑자기 그러잖아. 이제 빨래랑 밥 내가 해먹으라고.
7	그거. 먹었는데.
0	너 친구들 중에서 학원 안 다니는 애 있어? 없지?
5	공지문에 오타가 났었나보네. 봐, 아무도 7시 조금 넘었는데 아직 아무도 안 왔잖아.
1	내가 육 천원 너가 육 천원 내야 돼.
2	예..? 예? 예. 그거라도 먼저 주시면 정말 꼭.. 이 은혜 갚겠습니다 사장님.
2	근무중에 술을 마셔도 될지…
6	시간 금방 가. 애랑 제수씨 옆에 있어줘. 그래야 나중에도 가족으로 남아.
1	내가 깎아 줄까?
5	그래? 뭔데?
0	지금 멀쩡하지가 않으니까 이렇게 말씀 드리는 거 아녜요.
6	나 어제까지 야근했어.
5	우와 잘 했어?
0	너, 용돈 올려 주기로 한 거 취소야!
4	응.. 그래서 애들이 열 명도 더 넘게 일어났어
7	아이고 그래 고마워요. 고생했어요.
2	그게 랜덤이라 그래.
6	그랬던 것 같은데, 계속 과장 하라네. 난 아직 차장을 할 만한 그릇이 못 되나 보다.
1	김순례 할머니 알아?
0	갑자기 무슨 말?
7	알았어. 엄마 꺼도 시켜놓자.
5	아들, 너 요새 무슨 고민 있어?
6	"나는 후련했어. 	우리 할머니는 살아있을 때 내 속을 너무 많이 썩였거든."
5	혹시라도 그러면. 꼭 엄마아빠한테 솔직하게 얘기하고.        다시 돌아와. 그래도 돼. 그래도 돼.
4	할머니…
0	아니 그러니까 상무님, 자료 읽어 보셨어요?
4	…엄마 하늘에서 좋은 꽃구경 많이 하고 계실거에요….
3	나가서 먹어! 꼴도 보기 싫으니까.
3	 그래. 아빠 안 닮아서 미안해. 엄마 닮아서 내가 아빠보다 좀 덜 잘생겼지?
4	갑자기 왜? 아니 김씨 아저씨는 평소에 운동도 많이 하셨잖아?
4	"죄송합니다.. 졸업할 때까지만 부탁드릴게요.	 지금 방을 얻으면 학원비를 낼 수가 없어서 그래요."
2	"그 이모가 원래 멋쟁이잖아.	 이모 기준치 통과하려면, 준호 옷 좀 사러 가야겠는데?"
5	대박. 우리 중에 제일 먼제 결혼하겠네.
5	티나?
3	야! 물이 어떻게 파란색이야. 물은 무색이지.
3	옷 좀 제대로 챙겨 입고 다녀라, 사람들 보는 눈도 있는데.
6	저는 엄마가 영어 하는 거 한 번도 못봤는데요.
0	고민은 무슨… 고민 하지 말고 얼른 계약해. 그 집 언제 나갈지 몰라.
6	그랬었지. 손이 발이 되도록 비는데도 엄마가 막 때렸지.        근데 그 얘기는 갑자기 왜?
6	할머니 나 문과야.
5	너네 엄마는 안 그래?
2	근데 자기야. 알바비 받았어?
5	담배? 네가 웬 담배냐?
5	그냥 혼자, 찔끔찔끔 담궈서, 혼자 먹는 건 괜찮아.
5	 이게 뭐야?
7	그럴까? 그럼 형이랑 비슷한 걸로 찾아볼까….
3	자기 근데 학비 때문에 등골 휘겠다.
6	…..네 맞아요.
2	아닌 것 같은데... 잠시만요. 엄마한테 전화해볼게요.        
4	그럼 헤어져야지.
6	 그래서… 학교는 어떡할려고?
3	주변에 있는 아저씨들이 다 인물들이 없고만 뭘…
1	어머, 걔 너무 웃긴다.
2	새 울음소리 같기도 하고, 꼭 호랑이 울음 소리 같기도 한 이상한 소리가 들려서,
0	너 아버지는 무섭고 엄마는 안 무섭니?
5	왜 싸웠는데?
6	"거기 개가 산다고?	 사람은 안 살지 않아?"
0	내 성격이 뭐 어때서.
1	왜, 길 건너 사는 장씨 아저씨 있잖아.
5	이게 새로 나온 맛인가?
1	아… 그래서 우리가 몰랐구나…
4	이렇게 사람들이 많은데 뭐가 무섭다고 그래…
2	다른 건 하나도 손 안 댔어. 깡마른 화초 하나 있길래, 그거 내다놓은 거지.
1	영화를 만든다는게.. 정말 많은 과정을 거쳐야 하잖아. 아이템을 개발해서 시나리오를 완성하는데만도 얼마나 오랜 시간이 걸리는데.
7	잘해봐. 좋은 기회야.
7	         왔어? 오늘 하루는 어땠어? 농땡이 많이 피웠어?
6	왜. 또 뭐. 사달라고?
5	아... 네…
1	아니 저는 남고였는데, 수련회 가면 애들 다 이 노래에 춤췄거든요.
4	미안해요. 내가 사정이 좀 어려워서... 어쩔 수가 없어요.
6	나도 조금 더 알아봐야겠네. 집주인들이 좀 꺼려하더라고.
5	내일 학교 안가?
4	맞아… 나도 어릴 때, 참 무심했던 거 같아.
7	죽음 안되는데.. 우리 이쁜이.
0	그래도 엄마랑 그 날 숙제는 그 날 다 하기로 약속 했어 안 했어!
3	아니.. 그 남자가... 직업이 없어.
3	어린 놈이 어디서 이렇게 바락 바락 대들어?
1	오빠랑 언니, 집, 다 계 돌려서 장만한 거야.
7	"네. 그러니까 선생님 드릴게요.	 선생님은 없잖아요. 선생님 글씨 연습도 더 해야되고."
5	말은 해볼 수 있어. 누구 주게?
0	그럼. 지금 온통 다 그 양반 이야긴데, 나라고 모를 수가 있었겠어?
6	학기초부터 효준이가 재민이 막 대하는 게 좀 눈에 보이긴 했는데,        원래 남자애들 그러고 노니까 그러려니 했거든요. 
7	어, 선생님.
6	이제 3년차 아니에요?
2	함부로 하는 게 아니라뇨. 저도 함부로 이야기하는 거 아니에요.
3	아이고 내려가서 기사님한테 한번 물어 보셔.
4	근데 제가 너무 화장실이 급해서 들어온건데요
3	그럼 그러던가. 퍼프는 이만원이야.
1	아우 됐어! 원래 비누로 씻으면 건조해지기 쉬워. 앞으로도 비누 쓰지 말고, 바디워시 하나 두고 써.
3	어? 반말까지 해? 대~단하십니다 진짜!
4	겁주려고 한 거지 겁주려고! 선생님이 마음 아파서, 재석이를 어떻게 때리겠어!
6	"네..엄마가 이쪽으로 다니지 말라 그랬어요.	 근데 우리 언제까지 있어야 돼요?	 나 쫌 무서운데.."
2	아 네. 왜 그러세요?
7	네...일기장은 제가 가져도 되죠?
1	응.
2	형 근데. 지금 보내줄 수 있어? 내가 좀… 급해서.
4	엄마가 말이 없어서 그렇지, 속으론 서운해 하셨을지두 몰라.
0	네…?! 진짜 이 아저씨가?!
6	" 	남편이랑은 피임을 안 하거든."
0	안 보이는데?
5	걔 진짜 성깔 있어 보이더라. 너 괜찮겠어? 너 아내랑 엄마랑 있으면 누구 편 들거야?
1	네, 항상 주간에만 일을 했어요. 그 날은… 처음으로 야간 일한거였거든요.
3	 잘한다 잘해.         그냥 술독에 빠져 죽지 그래?
2	한 대만 때려도 고소당할 수 있는 거 아니야?
4	한 번 들어가면 2년은 살아야 하는데. 신중하게 고르려고요.
6	그래? 나는 통 뭐 어떻게 하는건지 모르겠던데.
5	그게 뭐야.
6	"미화원 아저씨들이 치워주시겠지~	 넌 참 걱정도 사서한다.  너한테 치우라고 안할테니까, 얼른 너 가던 길 가~"
4	누나가 여기 주인이 아니고, 돈을 받고 일하는 거예요.
3	콘텐츠와 전혀 친하지 않은 사람이 어떻게 콘텐츠 사업을 이끌어 갈 수 있을까요? 운전도 할 줄 모르는 사람이 자동차 제조사 CEO가 되는 것과 마찬가지 아닐까요?
3	그 쪽 세탁물 안에 있던 곰돌이 그려진 티셔츠, 그거 저번에도 세탁기에 처박혀 있던 거 제가 똑똑히 기억하거든요.
5	그게 뭐야?
0	프라이버시? 니가 무슨 프라이버시가 있어. 머리에 피도 안 마른게.
4	알았어... 나 갔다올게.
6	"아빠가 돈이 어딨어. 이게 직업이었는데.	 지금 지율이가 아빠 해고하는 거야."
1	누나, 그 태블릿 피씨 쓰면 좋아?
5	"반사다 이 자식아. 아빠는 물질이 좋아.	 물건으로 다시 가져와."
5	오오올~~~~~
0	뭐요? 영수증?
1	얼마나 먹은거야?
7	얼른 방학 되면 좋겠네.
4	그래… 근데 너 손은 씻었어?
7	오 오케이 고마워.
1	교복은?
5	김주현 형사 친하죠. 김 형사가 왜요?
4	세형아, 중간고사 공부는 잘 돼 가?
1	학교 마치고 엄마 차 타고 바로 왔더니 너무 빨리 도착해 버렸어요.
6	어머 오빠 뭐 찔려? 왜 자기가 성을 내?
2	무슨 일이야 이게…
3	니가 과격해지게 만들잖아!
6	"뭘 그렇게 일을 또 크게 벌려.	 그냥 책이나 읽으면 되지."
0	그렇게 잘 아는 녀석이 왜 여기서 넥타이를 찾고 있어?
2	저…. 저 정말 이런 말 자주 하는 사람 아닌데.
7	 네… 모르셨어요?
5	그런가?
2	버거가 좀 기름진가?
7	니가 무슨 한자를 몰라. 너 한자 자격증도 있다며?
4	오빠까지 아프면 나 진짜 힘들어져.
6	인터넷 어디서?
6	제가 뭘요…
2	아니 너 왜, 왜 화난거야?
0	대문짝만하게, 에어컨에 단서 없으니까 뜯지 말라고 되어 있는데, 왜 뜯어 발겼는데! 어!?
5	그럴 수가 있나?
0	어 근데 피자 한 판에 뭐가 이렇게 비싸냐?
2	어쩔 수 없죠. 블랙이가 잘 지냈으면 좋겠어요.
3	왜냐하면 니 방을 보면 드는 생각이 하나밖에 없으니까.
4	나도 몇 년 전에 우울증 치료 받으면서... 많이 좋아졌어요. 임의로 약 복용 중단하지 말고. 잘 치료 받기를 바랄게요.
4	형은 근데 왜 별명이 울보였어?
0	비아냥거리지 마. 나도 나름대로 엄청 열심히 하고 있거든? 그리고 3월 모의고사 때보다 등급도 훨씬 많이 올랐단 말이야.
4	아, 제가 말씀 안드렸구나. 제가 이번에 컨텐츠 기획 회사에 들어가게 되어서, 거기서 소스를 관리하거든요.
2	근데… 나 혼자 가기 무서워.
7	어. 잠깐만. 언니 문자로 보낼게.
6	 야. 이렇게 막무가내로 오면 어떡해.
3	의사면 뭐해? 제 짝하나 못 찾는 푼순데.
5	왜요. 뭔데요.
7	네. 식사는 하셨어요?
0	네? 저 어제도 마감 혼자 했는데.
7	그래 그게 낫겠다.
3	오빠가… 괜찮지 않잔아.
1	어. 거기서 어떤 여자가 바보같이 핸드폰을 두고, 화장실 가길래. 얼른 들고 나오려고 했거든?
1	딴데 가자. 딴데! 다른 거… 뭐 땡기는 거 없어?
6	솔직히, 내가 오빠 여자친구 취향까지  꿰고 있어야 하는 건 아니잖아. 아 맞다, 그리고 ‘전’ 여자친구지.
1	이번에 명문대에서 대학원생 하나가 투서 올린 거 뉴스에서 봤어?
0	그럼 지금 빨리 콩이 밥 줘. 똥도 치우고.
7	할머니 기분이 어때?
5	오. 매주?
5	신입생??? 스무살 주정이 무슨 우리 아빠보다 심하냐.  경찰 불러줄테니까 집 찾아가요.
5	뭐…?
3	애초에 거기다 두지를 말던가?
2	"그러니까. 완전 큰일났어. 	언제 다 다니지?"
5	그게 무슨 말씀이세요?
2	나 저거 입으면 어떨 거 같애?
4	나… 이제 사탕을 먹으면 턱이 아파.
0	 큰엄마랑 작은엄마보다 엄마가 제일 많이 일 하잖아. 왜 맨날 엄마만 다 하는데.
7	삼촌. 나 고민이 있는데 좀 들어줄래?
1	왜? 안돼?
2	많이는 아니야.. 그냥 한 120만원.
3	비아냥이 아니고 그냥 충고하는거야!
5	아.. 고모 그럼 우리 그거 먹어보자.
2	"내가 사보기도 하고, 끓여보기도 하고 그랬는데, 	니가 한 맛이 안나더라."
4	내가 다른 사람을 만나서 또 이렇게 연애하고 사랑하고, 할 수 있을까?
1	 그 정돈 아니지. 가격차이가 열 배 나는데.
1	네. 그럼 시작하겠습니다.
0	얘 좀 봐. 엄마가 미리미리 하라고 그런 얘길 한거지, 마지막에 포기하라고 그런 얘기를 한거야?
5	진짜요?
2	아…
3	근데 아까 이민석이라고 했는데.
0	그만 됐으니까 나가라고!
2	그때랑 같아? 지금은 몸도 성치 않은데 조심해야지.
5	아 무슨 그냥 딱 한 번 쓰고 나갔어. 가지고 나간 것도 아니고,        집에서 딱 한 번 바르고 나갔다.
4	지희야 너는 결혼해도, 꼭, 일 계속 해라.
5	어떤 시장? 약재 시장?
6	인터넷에서.
5	그렇게 말하는 근거는?
