multimodal_emotion	text_script
3	둘이 지금은 대화를 해?
5	환자분은 어디가 편찮으시다고 하셨죠?
7	이따 봐.
4	그 사람은.. 좋아한다면서 이모한테 왜 그랬지?
2	연희가? 뭐라 그랬길래 뜸을 들여.. 뭔데! 그래, 말해봐.
1	엄마 이 사람이랑 왜 헤어졌어? 안 헤어졌으면 이 사람이 우리 아빠인가?
0	감이란게 있잖아, 감. 미련곰탱이처럼 둔해서는…
3	왜 자꾸 저희 부모님한테 연락하세요?
3	언니 여행 갔을 때, 승윤이 만나러, 그 집 갔는데 승지 언니, 집에 있었거든.
5	지금? 면허증은 없어! 면허증만 없어.
6	무슨 일이 없는 게 문제지. 요즘 애들 방학과제 해주느라 잠을 못자. 방학과제 그거 진짜 나쁜거야.
0	아니 글쎄 이 양반이 우리가 아니라는데도 억지를 부리네.
5	 잡았다.
6	진아도 다닌단 말이야... 나도 배우고 싶어...
1	고맙긴… 나 같으면 경찰서 갔어.
2	왜… 안 그만 두셨어요?
2	수술 끝나고 회복실에 있는데.. 그 때서야 이게  암이 아니라고 하는거지..
2	굳이 따지자면 쓰고 싶은 쪽인데.
4	그런데 이렇게 나오면 정말 실망이야 나도 곤란해 지는거고
2	미안해. 우리 헤어지자.
1	친구들이랑 연락은 어떻게 해?
4	음... 어떨때는 한달에 한번, 어떨때는 일주일에 한번...
4	알았어. 그럼 주식은 안되니까 뭘 해야 되지? 아이돌 데뷔를 할까?
4	"맞아요. 혹시 못 보셨어요?	 여기밖에 있을 데가 없거든요."
6	아시잖아요. 저는 마음이 여려서 경영 이런 거 못해요.
5	"아 진짜? 그건 진짜 반전이다.	 너한테 그런 말을 해?"
7	난 내 딸이 요리를 한다는 것 만으로도 장하다.
4	"선생님이 해주실 수 있는 거 없어요. 	누가 절 괴롭힌다고 해도 기껏해야 학폭위 열고, 	벌점주고, 빡쎄면 징계주고 그런 것 밖에 없잖아요. 	그게 근본적인 문제를 해결해주지는 않아요."
1	그러면, 이럴 게 아니라 온 김에 사용법을 좀 알려주고 가라.
5	야?! 안 아파? 볼을 왜 꼬집어, 바보같이.
1	이제, 이 책은 진도가 거의 다 나간 것 같은데. 그치? 다음 교재 뭘로 할지 정해야겠다.
1	그치? 근데 진짜 맛있다.
4	어...만화방도 가고, 노래방도 가고, 놀이공원도 가고.
2	네… 제가 너무 긴장한 나머지…
4	그래, 그래야지. 근데 너, 어제 옆 반에 전학 온 애 봤냐? 이름이 지윤이랬나… 걔 쫌 예쁘던데.
5	세상에... 견인이 진짜 되는구나.
2	엄마….!
1	나는… 군대 갔다와서 한 스물 다섯? 여섯? 그 때부터 운전 시작했어.
0	 아 장난 한번 친 걸로 진짜 왜 이래!
0	왜? 뭐하는데?
7	음... 내가 희동이한테 얘기해볼까?
1	나 오늘 택배 올 거 있어서 안갔지.
7	그래도 아빠는 성훈이가 조금의 지식은 갖추면 좋겠어.
5	에이 그래도 피지컬이 좋잖아.
2	아니야. 일이 이렇게 돼서 오히려 선생님이 미안해.
0	야, 삼촌이 여자를 얼마나 많이 만나봤는데
2	학원 그만 둘래요.
6	일단 5만원부터 줘봐.
5	얼마나 밀렸는데?
4	좋긴 한데, 아무래도 감흥이 좀 떨어지지.
1	맞아, 그랬지. 그 장갑 아직 안 버렸지?
6	아…
2	나는 걔가 집해오는 것도 마음에 안 들어. 지가 집 해왔다고 콧대 높아져서 너한테 밥도 안 차려주는 거 아니야? 현우야 남자는 집안일 하는 거 아니다. 초장에 잘 잡아야 놔야 돼.
6	그래도 그렇게 좋아 미국이? 왤케 안 들어오냐. 이게 몇 년만이야.
5	딸기는 누구야?
6	그래? 그러면 이모가 이것만 하고 이제 길에서 안할게.
4	그러게요. 이제 앞으로 더 더워지겠죠?
1	맞아. 내일 퇴근하는 길에 로또나 사야겠다.
2	"권태기네 권태기야. 니 여자친구 권태기 왔나보다. 	좀 기다려봐. 다시 돌아올거야."
1	나는 디카페인 한 번도 안 마셔봤는데. 어때요?
2	죄송해요... 제가 … 제가 진짜 정신이 나갔었어요..
5	아 왜 나는 안 보이지?
5	엄마 고향 쪽에서 하는 게, 친척분들 모이시기 쉽지 않을까?
2	근데 이건 너무, 춥지 않니? 온도를 좀 낮춰.
1	또 얘기해줄까?
6	나도 우리 사이가 좋은 줄 알았는데, 그게 아니었나보더라.        와이프는 쌓인 게 많았나봐. 내가 애들 아플 때 옆에 없어줬던 거.        임신했을 때 소홀하게 대했던거. 우리 어머니랑 싸울 때 와이프 편 안 들어준 거.
2	응,  맞아. 할머니가 그 이야기도 해?
6	할아버지는 국회의원 하기 싫은데?
3	말이 되는 소리를 해. 어떻게 책임질건데? 고작 콜라 한 캔 가지고 너무 그러지 마.
5	대신 걔네는 대학가서 공부 완전 빡쎄게 한대. 대학 졸업하기 엄청 어렵다잖아.
7	그지. 없는 것 보다야 낫지. 근데 연하인 것 같던데?
4	네 그런데 이제 앞으로 어떻게 해야 할지.. 공대 출신으로서 어떤 공부를 해야 경쟁력을 가질 수 있을지가 궁금합니다
0	아니야!
6	그래도 술 한번 쏴야지. 내가 직접 맞춰 준건데.
3	얼른 일어나 이 게으른 놈아.
5	어휴, 나도 캐나다 가서 좀 살아봤으면 좋겠네.
3	형이나 무섭다고 보채지 마!
6	신라일보 김태민 기자인데요.
5	형 그거 안 먹어보셨어요? 미역국 같은 건데. 안에 라면이 들어있어요. 맛있어요.
6	팔로 몸을 들어 올린다는 게 상식적으로 너무 위험한 짓 아니야?
5	뭔데?
2	휴… 나는 아마 뒤에서 그런 좀비들이 쫓아오면 그냥 포기할 거 같아.
6	안돼. 지금 음악방송 봐야 돼.
5	아이고. 그랬어?
6	아 거래 관계가 분명했구나 걔도 곤란했겠다
7	아이고, 죄송합니다. 가볍게 시작하려고 했는데. 
2	정말 죄송합니다… 제가 이 핸드폰이 진짜 가지고 싶었어서…
1	야. 요새는 방학 숙제 같은 거 없냐?
6	제 얼굴이 웃기게 생겼다고요. 걔네는 다 가면 쓰고요.
2	할머니도 모기 있으면 잠 못 자는구나? 나도 그래.
4	더이상 이렇게 숨어지내는거... 못 하겠어.
6	"아무리 바빠도, 해야 할 일은 해야지.	  저기요."
4	나는 뭐… 나는 그냥 취업 준비중이지.
4	우리는 어릴 때 진짜 고생 많이 했어. 돈도 없고, 아버지도 돌아가시고. 너희들이 생각할 수 없을만큼 힘들었다고.
7	니 숙모? 잘 지내고 있지. 요즘 무슨 수영 배우러 다녀. 지현이도 잘 지내고. 근처 오면 연락해라. 밥 한 번 사줄게.
6	그래. 열심히 해야지. 너 과외 시키는 데 한 달에 얼마나 드는지 아니?
4	네.. 죄송해요..
0	난 받았지. 학생이 지금 마시고 있잖아.
6	너 말이 좀 심하다?
1	우선. 이 꼬물대는 것들이 CS 라는 거에요.
4	 이렇게 눈을 감았다가 떠도 뭔가 검은 상이 자꾸 남는 거 같아요.
6	"여긴 괜찮아. 다 해.	 그럼 일어나. 얼른 갔다오게."
5	왜??? 수시가 너한테 더 유리하다며.
0	아 그래도 그게 제일 예쁘단 말이야.
7	나 이제 공부 열심히 할거야. 공부 열심히 해서 찾아갈거야.
7	저는 문제될 거 없습니다. 그런 환경도 익숙합니다.
7	어떤 과자 좋아하는데요?
0	아 왜 나한테 묻지도 않고 엄마 아빠 맘대로 결정해!!!
2	누나 저번에 보험 어디서 들었지?
6	"용달 트럭으로 되겠어 저게?	 거기 안에 꽂힌 책들도 잔뜩인데."
7	갖고 싶은거 있긴 한데, 미래를 위해서 통장에 넣을 거에요.
7	 정말요?       제가 이씨긴 한데. 족보를 산 줄 알았더니 아니었나봐요.
5	떡갈비 맛있었어?
6	어디에?
5	아 토익 공부해야겠네.
1	그러면 자동으로 이체가 되나요?
7	그것도 좋아요.
1	나랑 주말에 조기축구나 하자. 우리 사촌들끼리 조기축구회 만들었어.
0	지금 제 사진 찍으셨잖아요!
3	뭘 아냐고? 니가 노총각이라는 것을 안다
2	무슨 주사..?
4	마감 안 지켰으면 사람도 아니에요? 이렇게 막 대해도 돼요?
2	주말에 또 가자. 맛있더라.
0	그래서 누구한테 물려주려고?
0	선생님 말이 틀렸어?
6	"어, 내 거야.	 너 행여나 건들 생각 마라."
2	엄마가 안 챙겨줬는데?
3	그래. 반에는 뭘 쏘실 예정이니? 피자? 치킨?
1	그냥 대충 그려 대충. 너가 괜히 잘 그리려고 하니까 오래 걸리지!
5	김대흥? 대흥이 아저씨요?
2	티가 났어?
1	그게 세제 때문일수도 있대.
5	네? 어디…
2	많이는 아니야.
4	"다르지. 엄마아빠랑 너무 짧은 시간밖에 못 살잖아. 	 유학하고 들어와도 또 따로 살 거 아니야?"
3	아니야. 아빠는 말로는 안통하는 사람이니까. 행동으로 보여줘야 알아 먹을 거 같아. 그런 사람이야 아빠는.
7	 이거 엄마한테는 말 하지 말고,너 먹고 싶은 거 사 먹어.
1	뭐… 그러던지.
4	나는 엄청 친한 애들 두 명 있고, 조금 친한 애들은 되게 많아.
5	정말요..? 그럼 필리핀 사람이 오는거에요...?
7	예. 아유. 인생에 한 번 뿐인 결혼인데, 그 정도는 쓰실 수 있죠.
2	네? 아닌데요…
3	세정이가 제가 학습지 베꼈다고 일러바쳤단 말이에요.
4	그냥… 애들한테 미안하지. 지들도 학교 가보면, 친구들이랑 지들이랑 사는 게 다르니까.
3	그래도.. 생각해보면 엄마보다는 선생님이 나은거 같아요. 저희 엄마는 진짜 소리만 지르시거든요. 자퇴한다고 얘기 했을 때부터 지금까지... 집에만 가면 엄마가 너무 소리질러서... 솔직히 집에 있기도 싫어요.
7	일요일인데 제가 더 감사하죠.
2	 그 여자는 신이었어.
4	그래도 식장 다녀올 수 있어서 다행이네.        나는 촬영 중에 엄마 돌아가셔서, 가보지도 못 했어.
7	아이, 나 다 들었으니까 모른 척 하지 마.
2	밤에 약속 있어요.
3	너도 패딩 있잖아.
3	우리 아저씨 상태가 많이 안 좋아졌다는게 무슨 말이에요?
7	 채널 잘 보고 있습니다.
4	그런 게 아니고… 조금 더 크면은 그 때 알려줄게.
2	곧 올 거야.
5	마을회관 같은 곳 빌리고, 음식을 제대로 하는 건 어때?
3	속들이 원래 좋은 가보지. 난 아니야.
4	엄마 좀 쉬게 해주자. 응? 엄마 지금 몇 십 년 째 추석에 일만 했잖아.
5	네?
1	좋겠네! 그러니까 숙제 좀 잘해!
4	그럼 뭐 어떡해. 그냥 이혼할래. 나 다 포기했어.
4	저, 이번달 말에요.
0	왔다 갔다 하면 어쩔건데요?
0	우와, 거의 모르는 사람이었네요?
3	그래라 그래.
1	요즘 가수가 엄청 좋은 직업이잖아.
1	낭떠러지 같은 곳도 있었는데… 진짜 좋았어요. 아빠가 뒤에서 잡아줘서 멀리 내려다 봤는데.. 진짜 멋있었어요.
5	와 엄청 싸네? 또 살 수 있어?
2	예서야. 할머니가 너한테 유산을 남기셨어.
6	여기까지 찾아오시면 어떡합니까?
4	어떻게 해야 경쟁력을 가질 수 있을까요?
5	엄마엄마.
6	명상
2	못하겠어요… 하기 싫어요…
4	여름 방학에 같이 산티아고 순례길을 걷자! 하고 알바도 하고 그랬던 기억이 나서요. 올해가 그 친구 떠나 보낸지, 꼭 20년 된 해라. 자꾸 마음이 쓰여요.
0	딸!
6	"두 바퀴는 돌아야 돼.	 처음에 다 돌아보지도 않고 막 지르면, 무조건 후회한다?"
7	아 하는 김에 이것 저것 했어. 친구들이랑 나눠 먹어.
5	왜, 강인이. 너 아빠한테 무슨 할 말 있어?
1	첫날인데 너무 많이 퍼담으면 돼지같을까봐..
2	테레비라는 말이 너무 어려워서 그래요.
2	음… 이제와서 엔진을 어떻게 할 수도 없고…
7	네. 그럴까요.
3	그러게… 나도 그렇게 생각하는데… 학교에서는 또 생각이 다르더라고.. 그 대자보에 욕설이 하나 들어가는데.. 그게 학생답지 못하대나 어쩐대나…
7	얼마 전에 고향 내려가서 고모님 뵈었다가, 형님 소식 전해 듣고 연락처를 받아 왔지요. 최근에 개인 병원 여셨다면서요. 늦었지만 축하드립니다.
1	먹어보고 싶다.
0	내가 알아서 혀. 아침부터 화투를 치자고 해서 이 난리여.
7	일단은 좋아. 여기는 막 큰 로펌들처럼 돈 되는 사건만 맡는게 아니고, 공익적인 사건도 맡는 데라서 좋은 것 같애.
1	이번에 김부장을, 이사로 승진을 시켜주려고.
2	"근데 또 나중에 캐나다가 그리우면 어떡해요? 	한국에서 살다가 한국이 너무 힘들어서 캐나다가 가고 싶을 수도 있잖아. 그게 무서워요."
0	누나도 별로 안 크잖아. 왜 누나만 따로 방이 있어?
1	오늘이… 12일인가?
3	말도 안돼.
0	뒤에 쓰레기장에 막걸리 통 뒹구는 거 다 보고 왔어요. 거짓말까지 하세요?
1	네. 양평에 KTX가 지나다니게 되어서요, 정기권 끊어서 다니고 있어요.
3	방음소년단 티켓을 구하는 건 거의 하늘의 뜻이 있어야 되는 일이라고.
7	맞다, 엄마가 저번 주부터 너만 보면 일기, 일기 노래를 하던데.
3	큰일났다 이제.
1	너는 안 껴주지. 검증이 안 됐잖아.
2	아.. 네 죄송합니다. .. 정말 죄송합니다.
7	그래. 엄마 요리 솜씨 생각하면, 고마운 일이지.
7	고마워. 고마워.
6	가족인데 왜 말을 못해. 나한테 말했으면, 내가 도와주고 했을 거 아니야.
2	언니는? 근데 요새 왜 운동하러 안 나왔어?
6	다시마? 다시마를 맹으로 먹으면 맛없어 언니.
2	"그래 그건 좀 문제다. 	고소 안 당할 정도로만 때려."
3	하….
2	네네 그럼요…
3	오셨으면. 펜을 움직여 주세요.  헐!
0	다르긴 다르지만… 아무튼 나한테 그렇게 말하지마 속상해!
1	너 이번에 재개발 된 아파트는 언제 들어가?
6	아이~ 엄마~~
1	‘사로잡겠습니다’ 어때.
5	쉬운데. 쉬워서 재밌어요.
0	알겠네요.  오.빠.
0	싫다니까!
4	근데 너 학원가기 싫고 놀고 싶을 때도 있잖아. 그리고 너 학원 숙제 하다가 우는 거 내가 다 봤어.
7	진짜 삐졌어? 에이… 뭐야. 남자가. 뭘 이런걸로 삐져. 정덕철! 화풀어.
2	아니 그냥. 궁금하잖아. 어떤 여자친구를 만나는 지.
4	응. 감기 걸리면 엄청 춥잖아. 근데 실제론 엄청 더운거지. 그래서 여름에 감기걸리면 덥기도 하고 춥기도 해서 엄청 힘든거야.
6	누나, 남자들은 그런 거 안 좋아한다니까. 그럴 때 나가 줘야 점수 따는 거야.
7	그래. 한수진 정도 얼굴이랑 몸매 되는 사람이여야 돼.
5	두 시요.
0	너 다음주부터, 바로 기말고사 준비 들어갈 거니까 그렇게 알아.
6	안 먹어봤는데? 일단 냄새가 구리잖아.
2	알았어. 엄마한테도 얘기해야겠다.
4	그냥… 이렇게 열심히 공부 하고 좋은 중학교 가고 어른돼서 일해봤자, 다 무슨 의미인가 싶어.
6	은경이 애미 옆에 있던 처자 말이야.
6	엄마, 나 학교 그만 갈래.
3	 너희 아버지는, 평생 비싼 거, 먹어본 적도 없어서        최.고.급으로 해도, 알런지 모르겠다.
1	처음이에요?
1	소… 에휴 그래… 몇 명이서 갈 거야?
3	그런 이유가 아니라, 빨간 경차를 몰 때는 온갖 걸로 빵빵거리고 시비걸던 인간들이, 큰 봉고차에는 아무도 시비를 안 걸더라고.
0	마흔이 넘어서 더 초조하지, 왜 지치니. 너 때문에 언니 늙는다.
3	너무 좋아하는 거 아니야?
6	그니까. 지는 골프치면서 선크림도 안발랐는지 주름이 아주 자글자글 해. 나 무슨 50대인 줄 알았다니까?
5	게임하는 법을요?
2	근데 이제 돈 주는 게 문제가 아니라... 널 잘라야 할 수도 있겠다... 매출이 너무 안나오니까..
7	너 내가 이걸로 너 때릴까봐 겁나냐?
0	맞아.
7	맛있겠다. 현아도 엄마 깍두기 엄청 좋아해. 박서방도 그렇고.
0	진짜 혼나. 아빠 지금 빨리 나가봐야 돼!
6	네에.
1	나도 그렇게 생각해. 그런 의미에서 끝나고 막걸리 말러 가자.
5	할머니 할아버지랑 놀러갈까? 어디 가고 싶어?
3	빌려가셔서 제때 주지도 않으면서… 그리고 솔직히 읽지도 않으시잖아요.
2	저기… 우리 카운터 쪽에 그게 있어.
2	진짜로 스티커 샀어!
5	거기도 촛불 할 수 있어요?
7	그럼 둘 중에 선택해. 지갑을 내놓든가, 이아폰을 내놓든가.
3	 참나. 전 세연이가 좋아서 만나는 건데 사랑하는 사이에 나이가 필요해요?
4	왜 그러시지. 여름이라 입맛이 없으신가.
7	 다 컸네.
0	그걸 왜 물으세요?
2	근데… 좀 비싼 거야.
3	그런게 아니면 뭐. 남자 생겼냐?
5	참, 강인이 너 저번에 보니까, 젓가락질을 아주 이상하게 하더라.
3	에휴… 못 살겠다.
0	내가 지금 못할 말을 했어? 돈으로 해결을 보겠다니, 그게 사람이 할 소리야?
7	감사합니다 선생님. 감사합니다.
7	저기, 얘
7	일은 다 했어?
4	일은 잠깐 육아휴직 쓰려고. 애기 어린이집 다니면 다시 일 나가면 되니까.
2	연락이 안돼? 연락이 얼마나 자주 안 되는데?
1	아빠 회사가, 사무실을 인천으로 옮긴대.
1	아니, 자네가 운동을 워낙 좋아하니까.
1	그럼 셈이지.
1	네. 저는 맨날 명절이면 좋겠어요! 아빠랑 엄마랑 맨날 캠핑 가고 싶어요.
2	그럼 병원비가 얼마나 나올까요?
7	그러니까. 그래도 이번에 잡 오퍼가 하나 들어와서. 이직 생각 중이야.
0	너 이제 다 컸잖아. 엄마가 언제까지 니 뒤치닥거리를 해야 돼? 엄마도 바쁜 거 알지?
1	제가 질문들을 준비해 왔고요. 그냥 편하게 대답해주시면 됩니다. 아! 참! 그리고, 오늘 나누는 대화들을 제가 핸드폰으로 녹음해도 될까요?
1	옛날에는 엄마한테 어떻게 잘해줬어?
5	마트꺼보다 괜찮아? 요즘 날이 더워서 신선도가 좀 떨어지지 않을까?
1	할아버지는 아주 오래전부터 꿈이 있었어.
1	일주일치 약 드릴게요. 약 드시는 동안은 절대 흡연 하시면 안돼요. 잠깐 담배 끊을 수 있으시겠어요?
0	내가 그렇게 칭찬에 인색했었나?
2	아유 어머.. 그랬구나. 갑자기 무슨 일이야. 나도 다음 달 부터 수업 나가면 수진쌤 얼굴 보나 싶었는데..
5	응 그런데?
3	하이고.. 얘가 결혼하면 남편 잡겠네 잡겠어
3	야! 이거 얼마나 한다고 짭을 사냐?
0	그래서 내 말은 무시하고 세탁기에 막 돌린 거야?
4	저 진짜 진짜 억울해요.
7	그러니까. 저번에 한 번 고장도 나고.
6	흠…
7	아, 아부가 아니라 진심입니다.
2	교수님, 저... 커리는 언제쯤 올려주실 수 있으신가요?
4	그…  영화 시나리오 쓴다고 했던 거 같은데… 잘 모르겠어.
7	너 밤에 걷는 거 좋아하잖아.
5	 네?
1	그 집은 4월은 돼야 해요. 근데 그 집보다야 두 번째 집이 더 낫지.             남향이라 해도 잘 들고.
7	 자기야아아~~~ 나 왔다.
6	"나 옛날에 알바할 때 생각나서 그래.	 바빠 죽겠을 때, 컴플레인 들어오면 얼마나 서러운데."
5	 헐. 야 너가? 웬일이야.
3	너 지금은 말 그렇게 해도, 막상 알아보고 사려 들면, 경차는 눈에도 안 들어올 걸?
4	아니. 무릎이 욱씬거려서.
5	 아, 그쪽도 로또 사셨어요? 같이 보죠.
4	너 태어나기 전에.
3	넣긴 뭘 넣어. 화장실 앞에 그냥 말아서 벗어 놓았더만! 꼭 그냥 벗어 놓지도 않아. 꼭 말아서! 일부러 그렇게 벗어 놓으래도, 힘들어서 못하겠다.
4	당분간은 못 가보지 나는…
2	 미쳤냐? 엄마 들으면 어쩔라고.
7	아니, 이렇게까지 신경 써 주지 않으셔도 되는데... 감사합니다. 재희도 엄청 기뻐할 거예요.
7	그러니까. 어떻게든 1등 할라고 원.
7	아이고. 근데 나도 그래.
2	근데… 저희 할머니 진짜 지금 너무 놀라셨는데…
6	그건 그때 가서 생각해 봐야지. 아무튼, 제발 소문으로 끝났으면 좋겠다. 제발.
7	응 지금.
2	 이상하네….
5	나 이상한 이야기 들었어, 이모.
0	야! 너는 애비도 없냐?!
7	얼른 직장 잡아서 일 해야지. 할아버지 빨간 내복도 사주고.
1	오늘처럼 무더위와 고온이 이어지는 날을 폭염이라고 그러는 거야.
2	" 저 진짜 아무 잘못도 없어요. 정말이에요. 	저 믿어주세요."
6	뭐어?
7	네.
6	저기, 버스가 왜 안 와요?
6	일단 물걸레 좀 가져와봐. 엄마가 좀 닦아야겠다.
7	당연하지! 강아지는 수명이 15년 길게는 20년까지도 가는데 내가 30대 될때까지 열심히 키울거야
